client_id,days_since_activation,inactive_days,creation_date,mambu_state,first_transaction_date,last_transaction_date,total_loan_amount,total_inflow_amt,total_outflow_amt,total_billpayment_amt,total_savings_amt,ltv_credit,ltv_credit_no_risk,ltv_nocredit,ltv
B9QLL8,315,308,2025-03-06 19:00:00,ACTIVE,2025-03-07,2025-03-13,0.0,1250.0000000000,100.0000000000,1100.0000000000,0E-10,0.0,0.0,146.19,146.19
2RTY7L,1252,1228,2022-08-12 00:00:00,ACTIVE,2022-08-12,2022-09-05,20000.0,26200.0000000000,26000.0000000000,0E-10,0E-10,639.13,3844.21,567.42,1206.55
2845SW,1367,9,2022-04-19 16:46:20,ACTIVE,2025-12-06,2026-01-06,0.0,1700.0000000000,1532.2500000000,0E-10,0E-10,0.0,0.0,34.52,34.52
9G60WC,3060,3059,2017-08-30 08:07:59,INACTIVE,2017-08-31,2017-08-31,500000.0,True,True,True,True,23549.58,157067.42,0.0,23549.58
ACA8NP,1036,999,2023-03-16 00:00:00,ACTIVE,2023-03-16,2023-04-22,0.0,4100.0000000000,4100.0000000000,0E-10,100.0000000000,0.0,0.0,72.24,72.24
CMGDMZ,49,49,2025-11-27 00:00:00,ACTIVE,2025-11-27,2025-11-27,0.0,2000.0000000000,999.7500000000,1000.0000000000,0E-10,0.0,0.0,151.6,151.6
C0KHD8,184,23,2025-07-15 13:43:48,ACTIVE,2025-07-30,2025-12-23,0.0,316360.1300000000,375956.9500000000,0E-10,63929.6000000000,0.0,0.0,1751.47,1751.47
CO5SJG,3,1,2026-01-12 00:00:00,ACTIVE,2026-01-12,2026-01-14,0.0,15000.0000000000,0E-10,0E-10,0E-10,0.0,0.0,324.86,324.86
162FG7,631,631,2024-04-24 00:00:00,ACTIVE,2024-04-24,2024-04-24,0.0,100.0000000000,0E-10,0E-10,0E-10,0.0,0.0,2.17,2.17
6XDFC8,2883,2554,2018-02-23 12:53:02,EXITED,2018-04-30,2019-01-18,210000.0,True,True,True,True,222595.74,294750.65,0.0,222595.74
50XGMB,1056,1055,2023-02-24 00:00:00,ACTIVE,2023-02-24,2023-02-25,0.0,1000.0000000000,1000.0000000000,0E-10,0E-10,0.0,0.0,21.66,21.66
8CSM52,2722,2721,2018-08-03 08:31:11,INACTIVE,2018-08-04,2018-08-04,1320000.0,True,True,True,True,188244.65,686373.93,0.0,188244.65
28V10J,172,172,2025-07-27 00:00:00,ACTIVE,2025-07-27,2025-07-27,0.0,50.0000000000,0E-10,0E-10,0E-10,0.0,0.0,1.08,1.08
42XPLW,83,33,2025-10-24 00:00:00,ACTIVE,2025-10-24,2025-12-13,0.0,324000.0000000000,323774.1400000000,0E-10,10000.0000000000,0.0,0.0,4286.87,4286.87
3EXBHH,2599,2598,2018-12-04 19:05:06,INACTIVE,2018-12-05,2018-12-05,1500000.0,True,True,True,True,317520.64,887962.11,0.0,317520.64
3Z3E05,1427,1422,2022-02-18 00:00:00,ACTIVE,2022-02-18,2022-02-23,0.0,300.0000000000,300.0000000000,0E-10,0E-10,0.0,0.0,6.5,6.5
1O1ED8,3164,2310,2017-05-18 09:58:30,INACTIVE,2017-05-23,2019-09-19,400000.0,True,True,True,True,192686.67,349164.85,0.0,192686.67
7POG8N,3046,3045,2017-09-13 10:25:41,EXITED,2017-09-14,2017-09-14,280000.0,True,True,True,True,81655.62,154382.0,0.0,81655.62
94Y6FM,2770,2680,2018-06-16 00:00:00,EXITED,2018-06-16,2018-09-14,50000.0,True,True,True,True,48236.28,58741.87,0.0,48236.28
1KX410,2,2,2026-01-13 00:00:00,ACTIVE,2026-01-13,2026-01-13,0.0,100500.0000000000,0E-10,0E-10,0E-10,0.0,0.0,2176.56,2176.56
AMR0UO,1225,1225,2022-09-08 00:00:00,ACTIVE,2022-09-08,2022-09-08,0.0,200.0000000000,200.0000000000,0E-10,0E-10,0.0,0.0,4.33,4.33
1HS18M,273,65,2025-04-17 00:00:00,ACTIVE,2025-04-17,2025-11-11,0.0,11526012.2400000000,11524766.4000000000,0E-10,7778409.9000000000,0.0,0.0,66057.57,66057.57
8ULS0A,2646,2639,2018-10-18 09:08:08,EXITED,2018-10-25,2018-10-25,50000.0,True,True,True,True,9859.96,26589.76,0.0,9859.96
C64RZF,879,819,2023-08-20 11:53:28,ACTIVE,2023-10-17,2023-10-19,5000.0,9950.0000000000,5000.0000000000,0E-10,0E-10,2033.17,3074.48,215.49,2248.66
M3H25D,329,325,2025-02-20 00:00:00,ACTIVE,2025-02-20,2025-02-24,0.0,300.0000000000,300.0000000000,0E-10,0E-10,0.0,0.0,6.5,6.5
E6DQZO,535,204,2024-07-29 16:37:39,ACTIVE,2024-08-06,2025-06-25,4000000.0,7598263.5800000000,8894903.9900000000,1300.0000000000,0E-10,1612533.61,2024033.89,15249.88,1627783.49
46655A,1053,861,2023-02-27 06:52:31,ACTIVE,2023-03-29,2023-09-07,52656.0,89757.0000000000,89458.7400000000,100.0000000000,0E-10,5142.88,14837.77,359.77,5502.65
46Z2LC,2739,2736,2018-07-17 13:50:49,INACTIVE,2018-07-20,2018-07-20,170000.0,True,True,True,True,35808.85,102869.16,0.0,35808.85
5TYPJR,1671,1468,2021-06-19 12:13:51,ACTIVE,2022-01-08,2022-01-08,0.0,150.0000000000,0E-10,0E-10,0E-10,0.0,0.0,3.25,3.25
5KYPCR,485,462,2024-09-17 00:00:00,ACTIVE,2024-09-17,2024-10-10,0.0,4500.0000000000,5950.0000000000,500.0000000000,0E-10,0.0,0.0,151.6,151.6
1ECYC5,178,177,2025-07-21 19:53:39,ACTIVE,2025-07-22,2025-07-22,0.0,1450.0000000000,1410.7500000000,0E-10,0E-10,0.0,0.0,31.4,31.4
4M06MQ,594,593,2024-05-31 16:57:57,ACTIVE,2024-06-01,2024-06-01,0.0,200.0000000000,200.0000000000,0E-10,100.0000000000,0.0,0.0,7.04,7.04
7TAVOS,2606,2605,2018-11-27 10:11:41,INACTIVE,2018-11-28,2018-11-28,925000.0,True,True,True,True,196966.54,598993.55,0.0,196966.54
5NFTCT,2879,2878,2018-02-27 09:25:41,INACTIVE,2018-02-28,2018-02-28,210000.0,True,True,True,True,14782.99,101799.23,0.0,14782.99
ELX86O,1071,29,2023-02-09 01:03:27,ACTIVE,2025-08-26,2025-12-17,0.0,646921.0600000000,639009.3800000000,7700.0000000000,0E-10,0.0,0.0,3906.41,3906.41
DHTC6R,953,937,2023-06-07 10:20:50,INACTIVE,2023-06-23,2023-06-23,780000.0,True,True,True,True,29888.35,215233.8,0.0,29888.35
F34DFL,868,858,2023-08-31 08:45:44,ACTIVE,2023-09-10,2023-09-10,5000.0,5000.0000000000,5000.0000000000,0E-10,0E-10,9998.04,11631.41,108.29,10106.33
DADCJ0,969,881,2023-05-22 20:00:34,ACTIVE,2023-05-27,2023-08-18,89056.0,50000.0000000000,50000.0000000000,0E-10,0E-10,62525.64,84161.31,386.74,62912.38
4ZWJIW,1287,1173,2022-07-08 16:38:55,ACTIVE,2022-07-21,2022-10-30,20000.0,26600.0000000000,26500.0000000000,0E-10,0E-10,1992.39,4251.27,169.44,2161.83
29ORCO,1371,1371,2022-04-15 00:00:00,ACTIVE,2022-04-15,2022-04-15,0.0,100.0000000000,100.0000000000,0E-10,0E-10,0.0,0.0,2.17,2.17
5ZA1XD,1068,1066,2023-02-12 02:53:18,ACTIVE,2023-02-14,2023-02-14,0.0,10.0000000000,0E-10,0E-10,0E-10,0.0,0.0,0.22,0.22
BI2S0W,1620,1562,2021-08-09 17:53:27,ACTIVE,2021-10-06,2021-10-06,0.0,100.0000000000,100.0000000000,0E-10,0E-10,0.0,0.0,2.17,2.17
7TFF9W,1563,112,2021-10-05 21:56:08,ACTIVE,2025-09-25,2025-09-25,0.0,100.0000000000,0E-10,0E-10,0E-10,0.0,0.0,2.17,2.17
BGW70W,2855,2575,2018-03-23 16:20:08,INACTIVE,2018-03-27,2018-12-28,850000.0,True,True,True,True,13100.0,310431.99,0.0,13100.0
B4AWSE,188,146,2025-07-11 00:00:00,ACTIVE,2025-07-11,2025-08-22,0.0,112641.6700000000,112516.6500000000,0E-10,60000.0000000000,0.0,0.0,2835.28,2835.28
4PID0J,3052,3048,2017-09-07 09:23:06,INACTIVE,2017-09-11,2017-09-11,300000.0,True,True,True,True,25913.46,112050.7,0.0,25913.46
B4RI04,34,30,2025-12-12 19:51:56,ACTIVE,2025-12-15,2025-12-16,0.0,2718000.0000000000,2304666.5300000000,0E-10,0E-10,0.0,0.0,58864.56,58864.56
5CBCH4,405,356,2024-12-06 00:00:00,ACTIVE,2024-12-06,2025-01-24,0.0,18516.0000000000,36200.0000000000,600.0000000000,0E-10,0.0,0.0,279.6,279.6
A8SIG0,2660,2656,2018-10-04 18:20:21,EXITED,2018-10-08,2018-10-08,100000.0,True,True,True,True,105121.79,132487.24,0.0,105121.79
8OE5WD,1838,36,2021-01-03 13:29:49,ACTIVE,2025-02-24,2025-12-10,1000000.0,2318153.8400000000,2292141.0200000000,75500.0000000000,0E-10,-3977.26,441043.27,6039.41,2062.15
EIFM2S,1904,13,2020-10-29 05:22:33,ACTIVE,2024-08-19,2026-01-02,4139000.0,5726607.0000000000,5725621.6600000000,500.0000000000,0E-10,593741.13,1025623.7,7414.98,601156.11
9BNBZ7,1600,1600,2021-08-29 00:00:00,ACTIVE,2021-08-29,2021-08-29,0.0,100.0000000000,0E-10,0E-10,0E-10,0.0,0.0,2.17,2.17
9D33CE,2272,1676,2019-10-27 00:33:52,INACTIVE,2021-06-14,2021-06-14,102825.0,True,True,True,True,24416.21,44203.32,0.0,24416.21
55DVI5,2493,1259,2019-03-20 11:45:12,INACTIVE,2019-03-28,2022-08-05,4000000.0,True,True,True,True,99627.57,2261023.96,0.0,99627.57
1EYV4B,2029,752,2020-06-26 14:05:05,ACTIVE,2023-01-26,2023-12-25,55000.0,28650.0000000000,8650.0000000000,0E-10,0E-10,9092.54,20506.37,55.73,9148.27
2J4SZQ,414,413,2024-11-27 00:00:00,ACTIVE,2024-11-27,2024-11-28,0.0,100.0000000000,0E-10,100.0000000000,0E-10,0.0,0.0,12.99,12.99
88EIDA,2268,1611,2019-10-31 20:05:50,ACTIVE,2021-08-18,2021-08-18,0.0,200.0000000000,200.0000000000,0E-10,0E-10,0.0,0.0,4.33,4.33
1RQE07,1393,1234,2022-03-24 09:37:45,INACTIVE,2022-08-30,2022-08-30,50000.0,True,True,True,True,13984.9,24612.68,0.0,13984.9
4VHOIH,72,63,2025-11-04 00:00:00,ACTIVE,2025-11-04,2025-11-13,0.0,500.0000000000,460.7500000000,0E-10,0E-10,0.0,0.0,10.83,10.83
7XNCZH,403,214,2024-12-08 00:00:00,ACTIVE,2024-12-08,2025-06-15,0.0,182352.0800000000,187159.1300000000,0E-10,0E-10,0.0,0.0,623.57,623.57
88IY6G,2702,2563,2018-08-23 12:18:23,INACTIVE,2018-08-27,2019-01-09,510000.0,True,True,True,True,424422.59,606979.64,0.0,424422.59
CWCPOU,49,49,2025-11-27 00:00:00,ACTIVE,2025-11-27,2025-11-27,0.0,2000.0000000000,1006.9100000000,1000.0000000000,0E-10,0.0,0.0,151.6,151.6
9TOH0K,1908,253,2020-10-25 19:34:04,ACTIVE,2025-01-07,2025-05-07,0.0,9300.0000000000,9200.0000000000,100.0000000000,0E-10,0.0,0.0,52.62,52.62
6RWD5D,324,324,2025-02-25 00:00:00,ACTIVE,2025-02-25,2025-02-25,0.0,2000.0000000000,2000.0000000000,0E-10,1000.0000000000,0.0,0.0,70.39,70.39
BF4UJL,2647,2355,2018-10-17 14:23:31,EXITED,2018-10-18,2019-08-05,260000.0,True,True,True,True,268868.19,378788.01,0.0,268868.19
WHP2N0,2677,2676,2018-09-17 11:07:03,INACTIVE,2018-09-18,2018-09-18,50000.0,True,True,True,True,46295.14,60315.31,0.0,46295.14
C0PISN,1491,1487,2021-12-16 10:19:43,INACTIVE,2021-12-20,2021-12-20,240000.0,True,True,True,True,73692.36,185352.44,0.0,73692.36
EV3B2K,1963,432,2020-08-31 08:57:00,ACTIVE,2024-05-12,2024-11-09,132000.0,142000.0000000000,142127.5000000000,0E-10,0E-10,24332.44,45721.05,506.93,24839.37
7DKYB3,332,136,2025-02-17 03:48:24,ACTIVE,2025-09-01,2025-09-01,0.0,100.0000000000,0E-10,0E-10,0E-10,0.0,0.0,2.17,2.17
3ZNH8P,142,137,2025-08-26 00:00:00,ACTIVE,2025-08-26,2025-08-31,0.0,500.0000000000,0E-10,500.0000000000,0E-10,0.0,0.0,64.97,64.97
7HOTVQ,3024,3019,2017-10-05 14:11:53,INACTIVE,2017-10-10,2017-10-10,160000.0,True,True,True,True,828.47,37124.59,0.0,828.47
4VEIAU,2684,2255,2018-09-10 00:00:00,EXITED,2018-09-10,2019-11-13,440000.0,True,True,True,True,162590.37,313906.97,0.0,162590.37
5YCZEL,3037,3034,2017-09-22 10:59:23,INACTIVE,2017-09-25,2017-09-25,500000.0,True,True,True,True,85574.78,303258.36,0.0,85574.78
CUBXM5,416,414,2024-11-25 17:04:45,ACTIVE,2024-11-27,2024-11-27,0.0,400.0000000000,0E-10,0E-10,0E-10,0.0,0.0,8.66,8.66
2DTSI2,1200,974,2022-10-03 06:18:01,INACTIVE,2023-05-17,2023-05-17,10000.0,True,True,True,True,5933.7,7874.5,0.0,5933.7
998J5U,2605,2597,2018-11-28 12:14:11,EXITED,2018-12-06,2018-12-06,150000.0,True,True,True,True,7702.2,60754.93,0.0,7702.2
424SQZ,1158,1150,2022-11-14 08:51:24,INACTIVE,2022-11-22,2022-11-22,2700000.0,True,True,True,True,2612083.74,3927365.54,0.0,2612083.74
EAK61V,992,992,2023-04-29 00:00:00,ACTIVE,2023-04-29,2023-04-29,0.0,2000.0000000000,2000.0000000000,0E-10,0E-10,0.0,0.0,43.31,43.31
EZYWWC,2534,2530,2019-02-07 17:43:06,EXITED,2019-02-11,2019-02-11,230000.0,True,True,True,True,182546.19,264197.6,0.0,182546.19
7RSEPC,1615,1506,2021-08-14 17:35:48,ACTIVE,2021-08-17,2021-12-01,30000.0,14000.0000000000,14000.0000000000,0E-10,0E-10,1983.13,7506.05,85.01,2068.14
B745NX,1413,1263,2022-03-04 09:32:50,ACTIVE,2022-07-19,2022-08-01,0.0,13500.0000000000,13450.0000000000,0E-10,0E-10,0.0,0.0,292.37,292.37
6Z74L0,338,278,2025-02-11 00:00:00,ACTIVE,2025-02-11,2025-04-12,0.0,423770.0000000000,422500.0000000000,0E-10,0E-10,0.0,0.0,4513.71,4513.71
948ND3,2130,2128,2020-03-17 08:45:48,INACTIVE,2020-03-19,2020-03-19,800000.0,True,True,True,True,344435.97,661896.5,0.0,344435.97
CXB21J,1567,819,2021-10-01 12:39:37,ACTIVE,2021-12-03,2023-10-19,0.0,100.0000000000,116.0200000000,0E-10,116.0200000000,0.0,0.0,0.23,0.23
AAS0WT,2108,1414,2020-04-08 02:19:39,INACTIVE,2020-05-20,2022-03-03,533000.0,True,True,True,True,239708.85,392011.92,0.0,239708.85
9HML03,478,410,2024-09-24 07:46:14,ACTIVE,2024-11-28,2024-12-01,0.0,2000.0000000000,1000.0000000000,6700.0000000000,0E-10,0.0,0.0,768.83,768.83
1FQDP5,1240,1206,2022-08-24 12:00:23,ACTIVE,2022-08-25,2022-09-27,20000.0,53000.0000000000,52900.0000000000,0E-10,0E-10,639.13,3844.21,1012.83,1651.96
4EFD1P,358,357,2025-01-22 23:31:39,ACTIVE,2025-01-23,2025-01-23,0.0,500.0000000000,0E-10,0E-10,0E-10,0.0,0.0,10.83,10.83
EWFS12,172,2,2025-07-27 00:00:00,ACTIVE,2025-07-27,2026-01-13,0.0,129548.6700000000,129460.1300000000,0E-10,55000.0000000000,0.0,0.0,753.44,753.44
BSCE2E,1392,71,2022-03-25 08:58:15,ACTIVE,2025-09-24,2025-11-05,0.0,212339.3000000000,202277.3900000000,10000.0000000000,83812.3300000000,0.0,0.0,5546.99,5546.99
5T9JJW,3412,1174,2016-09-12 11:02:55,ACTIVE,2022-10-29,2022-10-29,0.0,200.0000000000,0E-10,0E-10,0E-10,0.0,0.0,4.33,4.33
ALWVRK,2801,2271,2018-05-16 13:28:07,INACTIVE,2018-05-17,2019-10-28,14150000.0,True,True,True,True,1916278.3,6004549.91,0.0,1916278.3
BZW3MH,1213,1213,2022-09-20 00:00:00,ACTIVE,2022-09-20,2022-09-20,0.0,100.0000000000,100.0000000000,0E-10,0E-10,0.0,0.0,2.17,2.17
EZB2OW,1360,1359,2022-04-26 08:57:47,ACTIVE,2022-04-27,2022-04-27,0.0,1500.0000000000,1500.0000000000,0E-10,0E-10,0.0,0.0,32.49,32.49
BU9KNO,861,470,2023-09-07 00:00:00,ACTIVE,2023-09-07,2024-10-02,565931.0,1336083.0000000000,815556.0500000000,0E-10,0E-10,4237.11,52483.17,2214.5,6451.61
F1XUTA,1943,328,2020-09-20 20:39:36,ACTIVE,2025-02-20,2025-02-21,0.0,100.0000000000,0E-10,100.0000000000,0E-10,0.0,0.0,12.99,12.99
EA0BA9,185,31,2025-07-14 23:30:31,ACTIVE,2025-07-15,2025-12-15,0.0,9068.8900000000,9021.5000000000,0E-10,5997.1200000000,0.0,0.0,69.89,69.89
AZPXLB,2901,1483,2018-02-05 09:51:39,ACTIVE,2021-12-24,2021-12-24,0.0,100.0000000000,0E-10,0E-10,0E-10,0.0,0.0,2.17,2.17
UMDN6M,113,6,2025-09-24 21:32:52,ACTIVE,2025-10-02,2026-01-09,0.0,9100.0000000000,2332.2500000000,5100.0000000000,0E-10,0.0,0.0,224.81,224.81
15L5JV,520,520,2024-08-13 00:00:00,ACTIVE,2024-08-13,2024-08-13,0.0,100.0000000000,0E-10,0E-10,0E-10,0.0,0.0,2.17,2.17
3CSIVY,627,201,2024-04-28 22:00:36,ACTIVE,2024-06-05,2025-06-28,0.0,533050.0000000000,531398.9000000000,1650.0000000000,0E-10,0.0,0.0,904.1,904.1
CKD54Y,2673,2495,2018-09-21 15:50:29,EXITED,2018-10-09,2019-03-18,110000.0,True,True,True,True,224820.89,259564.98,0.0,224820.89
2YCEJO,45,45,2025-12-01 00:00:00,ACTIVE,2025-12-01,2025-12-01,0.0,1000.0000000000,0E-10,1000.0000000000,0E-10,0.0,0.0,129.94,129.94
7N0IHP,1008,988,2023-04-13 11:53:27,ACTIVE,2023-04-15,2023-05-03,0.0,13400.0000000000,13400.0000000000,0E-10,6200.0000000000,0.0,0.0,458.05,458.05
AJDEYK,1494,1170,2021-12-13 20:48:37,ACTIVE,2022-10-18,2022-11-02,20000.0,27000.0000000000,26300.0000000000,600.0000000000,0E-10,639.13,3844.21,649.72,1288.85
3W5H6Q,46,45,2025-11-30 00:00:00,ACTIVE,2025-11-30,2025-12-01,0.0,2000.0000000000,999.7500000000,1000.0000000000,0E-10,0.0,0.0,151.6,151.6
E3BGFZ,2426,2404,2019-05-26 17:33:10,INACTIVE,2019-06-17,2019-06-17,170000.0,True,True,True,True,10922.32,68211.25,0.0,10922.32
7TFVIL,115,114,2025-09-22 00:00:00,ACTIVE,2025-09-22,2025-09-23,0.0,31000.0000000000,30926.8800000000,0E-10,0E-10,0.0,0.0,671.38,671.38
F3XNG9,2558,2557,2019-01-14 10:14:05,INACTIVE,2019-01-15,2019-01-15,150000.0,True,True,True,True,31691.24,94251.53,0.0,31691.24
1M649K,1224,6,2022-09-09 14:30:38,ACTIVE,2024-02-20,2026-01-09,0.0,137167274.3300000000,137167135.7500000000,7500.0000000000,89537170.0000000000,0.0,0.0,234582.75,234582.75
4H1LXS,693,27,2024-02-22 16:39:44,ACTIVE,2024-07-22,2025-12-19,1765445.0,3686976.0000000000,3676214.0400000000,9700.0000000000,0E-10,214449.23,1100921.58,4703.51,219152.74
E1ZSFS,1472,1462,2022-01-04 14:08:06,ACTIVE,2022-01-14,2022-01-14,0.0,100.0000000000,0E-10,0E-10,0E-10,0.0,0.0,2.17,2.17
2QUJVN,892,12,2023-08-07 08:44:16,ACTIVE,2023-08-14,2026-01-03,714800.0,1494500.0000000000,1486596.9300000000,5500.0000000000,0E-10,28483.24,227356.18,1131.43,29614.67
EIF382,1417,1414,2022-02-28 08:31:44,ACTIVE,2022-03-03,2022-03-03,0.0,45.0000000000,0E-10,0E-10,0E-10,0.0,0.0,0.97,0.97
EF78D7,1466,1466,2022-01-10 00:00:00,ACTIVE,2022-01-10,2022-01-10,0.0,200.0000000000,0E-10,0E-10,0E-10,0.0,0.0,4.33,4.33
3E88T0,411,411,2024-11-30 00:00:00,ACTIVE,2024-11-30,2024-11-30,0.0,20000.0000000000,20000.0000000000,0E-10,0E-10,0.0,0.0,433.15,433.15
5LE6PZ,296,282,2025-03-25 13:11:57,ACTIVE,2025-03-26,2025-04-08,0.0,15000.0000000000,14250.0000000000,700.0000000000,0E-10,0.0,0.0,400.66,400.66
8ZEVVR,588,506,2024-06-06 09:19:42,ACTIVE,2024-06-10,2024-08-27,79298.0,172085.0000000000,172030.6700000000,0E-10,0E-10,19359.4,28746.91,1415.3,20774.7
DJ9BTS,1803,1722,2021-02-07 00:00:00,INACTIVE,2021-02-07,2021-04-29,26600.0,True,True,True,True,7762.35,13447.39,0.0,7762.35
52FV5P,1230,1230,2022-09-03 00:00:00,ACTIVE,2022-09-03,2022-09-03,0.0,150.0000000000,0E-10,0E-10,0E-10,0.0,0.0,3.25,3.25
CDRO24,2593,2584,2018-12-10 18:23:53,INACTIVE,2018-12-19,2018-12-19,500000.0,True,True,True,True,34999.67,180388.25,0.0,34999.67
1TLQT9,731,686,2024-01-15 18:10:22,ACTIVE,2024-01-17,2024-02-29,41202.0,68052.0000000000,67923.2500000000,0E-10,0E-10,3195.19,8843.58,1004.93,4200.12
CKT6ND,836,1,2023-10-02 17:36:37,ACTIVE,2023-11-11,2026-01-14,0.0,37804541.5000000000,37856919.8000000000,3450.0000000000,29021485.6600000000,0.0,0.0,60481.63,60481.63
4E0OQU,1359,1351,2022-04-27 17:28:18,ACTIVE,2022-05-05,2022-05-05,0.0,200.0000000000,190.0000000000,0E-10,0E-10,0.0,0.0,4.33,4.33
EIZJ6H,2989,2620,2017-11-09 09:23:28,INACTIVE,2017-11-22,2018-11-13,1293000.0,True,True,True,True,164986.78,522098.86,0.0,164986.78
548KU6,1877,1527,2020-11-25 13:17:16,ACTIVE,2021-11-10,2021-11-10,0.0,150.0000000000,150.0000000000,0E-10,0E-10,0.0,0.0,3.25,3.25
C7K8S7,600,493,2024-05-25 13:33:15,ACTIVE,2024-06-07,2024-09-09,20360.0,41875.5200000000,41842.7200000000,0E-10,0E-10,-133.32,2955.19,286.4,153.08
4XJW07,49,48,2025-11-27 23:21:58,ACTIVE,2025-11-28,2025-11-28,0.0,6000.0000000000,4990.7500000000,1000.0000000000,0E-10,0.0,0.0,238.23,238.23
8KFNRD,51,51,2025-11-25 00:00:00,ACTIVE,2025-11-25,2025-11-25,0.0,1000.0000000000,995.7500000000,0E-10,0E-10,0.0,0.0,21.66,21.66
7M71HS,1994,1994,2020-07-31 00:00:00,ACTIVE,2020-07-31,2020-07-31,0.0,100.0000000000,0E-10,0E-10,0E-10,0.0,0.0,2.17,2.17
2KRSOE,1634,911,2021-07-26 11:25:52,INACTIVE,2021-07-27,2023-07-19,843000.0,True,True,True,True,41959.91,364864.28,0.0,41959.91
1OYQ9N,2048,1674,2020-06-07 15:04:25,INACTIVE,2021-06-16,2021-06-16,20000.0,True,True,True,True,1375.22,4618.96,0.0,1375.22
84X8ZM,4311,4181,2014-03-28 00:00:00,INACTIVE,2014-03-31,2014-08-05,1046500.0,True,True,True,True,112140.63,145074.63,0.0,112140.63
7C567B,50,50,2025-11-26 00:00:00,ACTIVE,2025-11-26,2025-11-26,0.0,3000.0000000000,1995.7500000000,1000.0000000000,0E-10,0.0,0.0,173.26,173.26
E8QKNL,2904,2904,2018-02-02 00:00:00,EXITED,2018-02-02,2018-02-02,10000.0,True,True,True,True,943.71,2955.29,0.0,943.71
6493T6,1707,1526,2021-05-14 17:01:45,ACTIVE,2021-11-11,2021-11-11,0.0,100.0000000000,0E-10,0E-10,0E-10,0.0,0.0,2.17,2.17
E75H04,1184,1183,2022-10-19 23:19:49,ACTIVE,2022-10-20,2022-10-20,0.0,100.0000000000,0E-10,0E-10,0E-10,0.0,0.0,2.17,2.17
DQSXFQ,1304,1256,2022-06-21 12:01:56,ACTIVE,2022-08-08,2022-08-08,0.0,200.0000000000,0E-10,0E-10,0E-10,0.0,0.0,4.33,4.33
71I7L4,793,662,2023-11-14 13:58:45,ACTIVE,2023-12-18,2024-03-24,0.0,15790.0000000000,15490.0000000000,250.0000000000,0E-10,0.0,0.0,112.97,112.97
6CFNV5,1703,1224,2021-05-18 19:26:15,ACTIVE,2022-09-09,2022-09-09,0.0,100.0000000000,0E-10,0E-10,0E-10,0.0,0.0,2.17,2.17
B6BOSA,174,164,2025-07-25 17:11:35,ACTIVE,2025-07-29,2025-08-04,0.0,45000.0000000000,44596.7600000000,300.0000000000,0E-10,0.0,0.0,1007.06,1007.06
BVXCVN,2150,2149,2020-02-26 12:10:35,INACTIVE,2020-02-27,2020-02-27,400000.0,True,True,True,True,644282.68,833361.58,0.0,644282.68
6FSAYW,681,278,2024-03-05 18:55:28,ACTIVE,2025-04-11,2025-04-12,15900.0,15900.0000000000,15570.9300000000,0E-10,0E-10,2230.88,4887.19,344.35,2575.23
3VC3FX,384,153,2024-12-27 13:29:26,ACTIVE,2025-08-15,2025-08-15,0.0,900.0000000000,0E-10,900.0000000000,0E-10,0.0,0.0,116.95,116.95
4W2VMB,1264,129,2022-07-31 09:35:16,ACTIVE,2022-09-14,2025-09-08,200000.0,260600.0000000000,260500.0000000000,0E-10,0E-10,54655.69,115968.89,155.19,54810.88
44LI0A,2629,2435,2018-11-04 04:21:06,EXITED,2019-05-17,2019-05-17,160000.0,True,True,True,True,267585.27,361098.29,0.0,267585.27
2GZH2V,48,47,2025-11-28 22:12:45,ACTIVE,2025-11-29,2025-11-29,0.0,2000.0000000000,999.7500000000,1000.0000000000,0E-10,0.0,0.0,151.6,151.6
2P8TVO,1213,1213,2022-09-20 00:00:00,ACTIVE,2022-09-20,2022-09-20,0.0,1000.0000000000,900.0000000000,0E-10,0E-10,0.0,0.0,21.66,21.66
4ILOIM,899,652,2023-07-31 00:00:00,ACTIVE,2023-07-31,2024-04-03,171500.0,352497.0000000000,330566.4000000000,600.0000000000,5000.0000000000,23641.8,51248.33,947.73,24589.53
6PSBGY,2673,996,2018-09-21 12:34:50,ACTIVE,2022-10-14,2023-04-25,0.0,1120.0000000000,1100.0000000000,0E-10,0E-10,0.0,0.0,3.75,3.75
1MEZZN,1356,1091,2022-04-30 06:19:45,ACTIVE,2023-01-20,2023-01-20,0.0,100.0100000000,100.0000000000,0E-10,0E-10,0.0,0.0,2.17,2.17
8K2ZJN,2866,2624,2018-03-12 15:09:46,INACTIVE,2018-03-15,2018-11-09,297000.0,True,True,True,True,30259.71,141178.15,0.0,30259.71
CYR4VF,2817,2814,2018-04-30 07:33:21,EXITED,2018-05-03,2018-05-03,500000.0,True,True,True,True,891026.32,1082120.22,0.0,891026.32
VKSDNN,2670,2535,2018-09-24 10:28:37,INACTIVE,2019-02-06,2019-02-06,380000.0,True,True,True,True,147272.77,271562.71,0.0,147272.77
D2M2JR,411,340,2024-11-30 00:00:00,ACTIVE,2024-11-30,2025-02-09,0.0,220600.0000000000,220450.0000000000,0E-10,0E-10,0.0,0.0,1990.67,1990.67
99IOKQ,1507,1037,2021-11-30 20:24:35,ACTIVE,2022-07-30,2023-03-15,57135.36,500.0000000000,450.0000000000,0E-10,0E-10,30102.41,42650.3,1.42,30103.83
B9VJCL,2712,2711,2018-08-13 10:17:24,INACTIVE,2018-08-14,2018-08-14,140000.0,True,True,True,True,118763.29,159409.43,0.0,118763.29
